4649,Flight of the Phoenix The (1965),,,,,,,
4650,From the Terrace (1960),,,,,,,
4651,Heaven Knows Mr. Allison (1957),,,,,,,
4652,Long Hot Summer The (1958),,,,,,,
4653,Music Box (1989),,,,,,,
4654,Blue Max The (1966),,,,,,,
4655,Trial The (Procès Le) (1962),,,,,,,
4656,Unforgiven The (1960),,,,,,,
4657,Good Burger (1997),,,,,,,
4658,Jubilee (1977),,,,,,,
4659,Mississippi Masala (1991),,,,,,,
4660,Quai des Orfèvres (Jenny Lamour) (1947),,,,,,,
4661,Stranger Among Us A (1992),,,,,,,
4662,Chisum (1970),,,,,,,
4663,Half Moon Street (1986),,,,,,,
4664,Truce The (a.k.a. La Tregua) (1996),,,,,,,
4665,Shattered (1991),,,,,,,
4666,Song of Bernadette The (1943),,,,,,,
4667,Thoroughly Modern Millie (1967),,,,,,,
4668,Dumb and Dumberer: When Harry Met Lloyd (2003),,,,,,,
4669,Hollywood Homicide (2003),,,,,,,
4670,Alex and Emma (2003),,,,,,,
4671,Murphy's War (1971),,,,,,,
4672,28 Days Later (2002),,,,,,,
4673,Charlie's Angels: Full Throttle (2003),,,,,,,
4674,Fulltime Killer (Chuen jik sat sau) (2001),,,,,,,
4675,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),,,,,,,
4676,Made for Each Other (1939),,,,,,,
4677,Ring of Terror (1962),,,,,,,
4678,You Only Live Once (1937),,,,,,,
4679,Anastasia (1956),,,,,,,
4680,Flight of the Intruder (1991),,,,,,,
4681,Main Event The (1979),,,,,,,
4682,Man's Favorite Sport? (1964),,,,,,,
4683,Nuts (1987),,,,,,,
4684,Scaramouche (1952),,,,,,,
4685,Start the Revolution Without Me (1970),,,,,,,
4686,Tenant The (Locataire Le) (1976),,,,,,,
4687,Hour of the Pig The (1993),,,,,,,
4688,What's Up Doc? (1972),,,,,,,
4689,Hulk (2003),,,,,,,
4690,Legally Blonde 2: Red White & Blonde (2003),,,,,,,
4691,Sinbad: Legend of the Seven Seas (2003),,,,,,,
4692,Terminator 3: Rise of the Machines (2003),,,,,,,
4693,Swimming Pool (2003),,,,,,,
4694,Pirates of the Caribbean: The Curse of the Black Pearl (2003),,,,,,,
4695,League of Extraordinary Gentlemen The (a.k.a. LXG) (2003),,,,,,,
4696,Northfork (2003),,,,,,,
4697,Bad Boys II (2003),,,,,,,
4698,Johnny English (2003),,,,,,,
4699,Dirty Pretty Things (2002),,,,,,,
4700,Little Giants (1994),,,,,,,
4701,Mouse That Roared The (1959),,,,,,,
4702,Spencer's Mountain (1963),,,,,,,
4703,Lara Croft Tomb Raider: The Cradle of Life (2003),,,,,,,
4704,Seabiscuit (2003),,,,,,,
4705,Spy Kids 3-D: Game Over (2003),,,,,,,
4706,Camp (2003),,,,,,,
4707,Mondays in the Sun (Lunes al sol Los) (2002),,,,,,,
4708,One Two Three (1961),,,,,,,
4709,Remo Williams: The Adventure Begins (1985),,,,,,,
4710,What's Up Tiger Lily? (1966),,,,,,,
4711,White Lightning (1973),,,,,,,
4712,American Wedding (American Pie 3) (2003),,,,,,,
4713,Gigli (2003),,,,,,,
4714,Magdalene Sisters The (2002),,,,,,,
4715,Secret Lives of Dentists The (2002),,,,,,,
4716,Freaky Friday (2003),,,,,,,
4717,S.W.A.T. (2003),,,,,,,
4718,Divorce Le (2003),,,,,,,
4719,Step Into Liquid (2002),,,,,,,
4720,Accattone (1961),,,,,,,
4721,...And God Spoke (1993),,,,,,,
4722,Brain Damage (1988),,,,,,,
4723,Double Life A (1947),,,,,,,
4724,Gospel According to St. Matthew The (Vangelo secondo Matteo Il) (1964),,,,,,,
4725,Umberto D. (1952),,,,,,,
4726,Brother's Keeper (1992),,,,,,,
4727,Day of the Dolphin The (1973),,,,,,,
4728,Freddy vs. Jason (2003),,,,,,,
4729,Open Range (2003),,,,,,,
4730,Shaolin Soccer (Siu lam juk kau) (2001),,,,,,,
4731,American Splendor (2003),,,,,,,
4732,Agent Cody Banks (2003),,,,,,,
4733,Hot Dog... The Movie (1984),,,,,,,
4734,House of Wax (1953),,,,,,,
4735,Inn of the Sixth Happiness The (1958),,,,,,,
4736,Sure Thing The (1985),,,,,,,
4737,Valley Girl (1983),,,,,,,
4738,Wait Until Dark (1967),,,,,,,
4739,Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000),,,,,,,
4740,Tokyo Story (Tôkyô monogatari) (1953),,,,,,,
4741,Green Ray The (Rayon vert Le) (1986),,,,,,,
4742,THX 1138 (1971),,,,,,,
4743,Valley of the Dolls (1967),,,,,,,
4744,Kind Hearts and Coronets (1949),,,,,,,
4745,10 (1979),,,,,,,
4746,Tremors (1990),,,,,,,
4747,Pink Panther The (1963),,,,,,,
4748,Pink Panther Strikes Again The (1976),,,,,,,
4749,Commando (1985),,,,,,,
4750,Dracula (1979),,,,,,,
4751,Discreet Charm of the Bourgeoisie The (Charme discret de la bourgeoisie Le) (1972),,,,,,,
4752,Ikiru (1952),,,,,,,
4753,Angel at My Table An (1990),,,,,,,
4754,Incident at Oglala (1992),,,,,,,
4755,Handmaid's Tale The (1990),,,,,,,
4756,Revolution OS (2001),,,,,,,
4757,Fire (1996),,,,,,,
4758,Death in Venice (Morte a Venezia) (1971),,,,,,,
4759,Medallion The (2003),,,,,,,
4760,Don't Tempt Me (Sin noticias de Dios) (2001),,,,,,,
4761,Jeepers Creepers 2 (2003),,,,,,,
4762,Order The (2003),,,,,,,
4763,Taking Sides (2001),,,,,,,
4764,Cabin Fever (2002),,,,,,,
4765,Matchstick Men (2003),,,,,,,
4766,Once Upon a Time in Mexico (2003),,,,,,,
4767,Dummy (2002),,,,,,,
4768,Lost in Translation (2003),,,,,,,
4769,Millennium Actress (Sennen joyû) (2001),,,,,,,
4770,Gotcha! (1985),,,,,,,
4771,Once Upon a Time in China (Wong Fei Hung) (1991),,,,,,,
4772,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),,,,,,,
4773,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),,,,,,,
4774,Paper Moon (1973),,,,,,,
4775,Sgt. Pepper's Lonely Hearts Club Band (1978),,,,,,,
4776,Ugly American The (1963),,,,,,,
4777,Convoy (1978),,,,,,,
4778,Day of the Dead (1985),,,,,,,
4779,Hello Dolly! (1969),,,,,,,
4780,Rose The (1979),,,,,,,
4781,At War with the Army (1950),,,,,,,
4782,Jungle Book (1942),,,,,,,
4783,Once Bitten (1985),,,,,,,
4784,Brood The (1979),,,,,,,
4785,Cold Creek Manor (2003),,,,,,,
4786,Secondhand Lions (2003),,,,,,,
4787,Underworld (2003),,,,,,,
4788,Bubba Ho-tep (2002),,,,,,,
4789,Demonlover (2002),,,,,,,
4790,In This World (2002),,,,,,,
4791,Yossi & Jagger (2002),,,,,,,
4792,Duplex (2003),,,,,,,
4793,Rundown The (2003),,,,,,,
4794,Under the Tuscan Sun (2003),,,,,,,
4795,Luther (2003),,,,,,,
4796,Mambo Italiano (2003),,,,,,,
4797,My Life Without Me (2003),,,,,,,
4798,Dorm Daze (National Lampoon Presents Dorm Daze) (2003),,,,,,,
4799,To Be and to Have (Être et avoir) (2002),,,,,,,
4800,Triplets of Belleville The (Les triplettes de Belleville) (2003),,,,,,,
4801,Videodrome (1983),,,,,,,
4802,Lagaan: Once Upon a Time in India (2001),,,,,,,
4803,Judgment at Nuremberg (1961),,,,,,,
4804,Same Time Next Year (1978),,,,,,,
4805,Brief History of Time A (1991),,,,,,,
4806,Leningrad Cowboys Go America (1989),,,,,,,
4807,Rules of the Game The (La règle du jeu) (1939),,,,,,,
4808,Seven Brides for Seven Brothers (1954),,,,,,,
4809,Kiss of the Spider Woman (1985),,,,,,,
4810,All the President's Men (1976),,,,,,,
4811,Angie (1994),,,,,,,
4812,Avalon (2001),,,,,,,
4813,Babette's Feast (Babettes gæstebud) (1987),,,,,,,
4814,Beethoven (1992),,,,,,,
4815,Beethoven's 2nd (1993),,,,,,,
4816,Boyz N the Hood (1991),,,,,,,
4817,Bugsy (1991),,,,,,,
4818,Bugsy Malone (1976),,,,,,,
4819,Cobra (1986),,,,,,,
4820,Phenomena (a.k.a. Creepers) (1985),,,,,,,
4821,Time and Tide (Seunlau Ngaklau) (2000),,,,,,,
4822,Monty Python's The Meaning of Life (1983),,,,,,,
4823,Where Eagles Dare (1968),,,,,,,
4824,Sleeping with the Enemy (1991),,,,,,,
4825,PCU (1994),,,,,,,
4826,Rookie The (1990),,,,,,,
4827,Ghost and Mr. Chicken The (1966),,,,,,,
4828,City Heat (1984),,,,,,,
4829,Three O'Clock High (1987),,,,,,,
4830,Come and See (Idi i smotri) (1985),,,,,,,
4831,Ginger Snaps (2000),,,,,,,
4832,Ballad of Little Jo The (1993),,,,,,,
4833,Shakiest Gun in the West The (1968),,,,,,,
4834,It's Pat (1994),,,,,,,
4835,Sunday in the Country A (Un dimanche à la campagne) (1984),,,,,,,
4836,Gun in Betty Lou's Handbag The (1992),,,,,,,
4837,Sudden Fear (1952),,,,,,,
4838,Regarding Henry (1991),,,,,,,
4839,Alien Contamination (1980),,,,,,,
4840,Hospital The (1971),,,,,,,
4841,Leap of Faith (1992),,,,,,,
4842,Gas Food Lodging (1992),,,,,,,
4843,In Cold Blood (1967),,,,,,,
4844,Yankee Doodle Dandy (1942),,,,,,,
4845,Ninja Scroll (Jûbei ninpûchô) (1995),,,,,,,
4846,Knife in the Water (Nóz w wodzie) (1962),,,,,,,
4847,Out of Time (2003),,,,,,,
4848,School of Rock (2003),,,,,,,
4849,Concert for George The (2003),,,,,,,
4850,Station Agent The (2003),,,,,,,
4851,Wonderland (2003),,,,,,,
4852,Bus 174 (Ônibus 174) (2002),,,,,,,
4853,Mystic River (2003),,,,,,,
4854,House of the Dead The (2003),,,,,,,
4855,Intolerable Cruelty (2003),,,,,,,
4856,Kill Bill: Vol. 1 (2003),,,,,,,
4857,Dopamine (2003),,,,,,,
4858,Girls Will Be Girls (2003),,,,,,,
4859,Runaway Jury (2003),,,,,,,
4860,Texas Chainsaw Massacre The (2003),,,,,,,
4861,Pieces of April (2003),,,,,,,
4862,Sylvia (2003),,,,,,,
4863,Veronica Guerin (2003),,,,,,,
4864,In the Cut (2003),,,,,,,
4865,Radio (2003),,,,,,,
4866,Scary Movie 3 (2003),,,,,,,
4867,Brother Bear (2003),,,,,,,
4868,Elephant (2003),,,,,,,
4869,Singing Detective The (2003),,,,,,,
4870,Italian Job The (1969),,,,,,,
4871,Shoah (1985),,,,,,,
4872,Sweet Sixteen (2002),,,,,,,
4873,Interstate 60 (2002),,,,,,,
4874,That Was Then... This Is Now (1985),,,,,,,
4875,Eye The (Gin gwai) (Jian gui) (2002),,,,,,,
4876,Unvanquished The (Aparajito) (1957),,,,,,,
4877,Cercle Rouge Le (Red Circle The) (1970),,,,,,,
4878,Human Stain The (2003),,,,,,,
4879,Girlhood (2003),,,,,,,
4880,Shattered Glass (2003),,,,,,,
4881,Matrix Revolutions The (2003),,,,,,,
4882,Revolution Will Not Be Televised The (a.k.a. Chavez: Inside the Coup) (2003),,,,,,,
4883,Elf (2003),,,,,,,
4884,In My Skin (Dans ma Peau) (2002),,,,,,,
4885,Love Actually (2003),,,,,,,
4886,Father of the Bride (1991),,,,,,,
4887,My Architect: A Son's Journey (2003),,,,,,,
4888,Master and Commander: The Far Side of the World (2003),,,,,,,
4889,Missing The (2003),,,,,,,
4890,Cat in the Hat The (2003),,,,,,,
4891,Gothika (2003),,,,,,,
4892,21 Grams (2003),,,,,,,
4893,Barbarian Invasions The (Les invasions barbares) (2003),,,,,,,
4894,Bad Santa (2003),,,,,,,
4895,Haunted Mansion The (2003),,,,,,,
4896,Timeline (2003),,,,,,,
4897,Damage (Fatale) (1992),,,,,,,
4898,Devil's Playground (2002),,,,,,,
4899,Dance with a Stranger (1985),,,,,,,
4900,Darkman (1990),,,,,,,
4901,Desk Set (1957),,,,,,,
4902,Europa (Zentropa) (1991),,,,,,,
4903,Freshman The (1990),,,,,,,
4904,Funny Games (1997),,,,,,,
4905,New Jack City (1991),,,,,,,
4906,Slacker (1991),,,,,,,
4907,WarGames (1983),,,,,,,
4908,Ordet (Word The) (1955),,,,,,,
4909,Forbidden Games (Jeux interdits) (1952),,,,,,,
4910,Jane Eyre (1944),,,,,,,
4911,Passion of Joan of Arc The (Passion de Jeanne d'Arc La) (1928),,,,,,,
4912,Ben-Hur: A Tale of the Christ (1925),,,,,,,
4913,Cabinet of Dr. Caligari The (Cabinet des Dr. Caligari. Das) (1920),,,,,,,
4914,Gorky Park (1983),,,,,,,
4915,The Great Train Robbery (1978),,,,,,,
4916,Greystoke: The Legend of Tarzan Lord of the Apes (1984),,,,,,,
4917,Guarding Tess (1994),,,,,,,
4918,Hannah and Her Sisters (1986),,,,,,,
4919,Hercules in New York (1970),,,,,,,
4920,Highlander II: The Quickening (1991),,,,,,,
4921,Hoffa (1992),,,,,,,
4922,Housesitter (1992),,,,,,,
4923,Hudson Hawk (1991),,,,,,,
4924,Invasion of the Body Snatchers (1978),,,,,,,
4925,Mindwalk (1990),,,,,,,
4926,Kafka (1991),,,,,,,
4927,Kindergarten Cop (1990),,,,,,,
4928,King Ralph (1991),,,,,,,
4929,Last Boy Scout The (1991),,,,,,,
4930,Last Tango in Paris (Ultimo tango a Parigi) (1972),,,,,,,
4931,Lorenzo's Oil (1992),,,,,,,
4932,Lover The (Amant L') (1992),,,,,,,
4933,Bullfighter The (Matador) (1986),,,,,,,
4934,Mr. Destiny (1990),,,,,,,
4935,Night of the Hunter The (1955),,,,,,,
4936,Over the Top (1987),,,,,,,
4937,Passenger 57 (1992),,,,,,,
4938,Presumed Innocent (1990),,,,,,,
4939,Proof (1991),,,,,,,
4940,Battle Royale (Batoru rowaiaru) (2000),,,,,,,
4941,Wedding Banquet The (Xi yan) (1993),,,,,,,
4942,Salo or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976),,,,,,,
4943,Midnight Clear A (1992),,,,,,,
4944,Summer School (1987),,,,,,,
4945,Silverado (1985),,,,,,,
4946,Quick Change (1990),,,,,,,
4947,Rabid (1977),,,,,,,
4948,Show Me Love (Fucking Åmål) (1998),,,,,,,
4949,Teen Wolf (1985),,,,,,,
4950,Things You Can Tell Just by Looking at Her (2000),,,,,,,
4951,To Live and Die in L.A. (1985),,,,,,,
4952,Betty Blue (37°2 le matin) (1986),,,,,,,
4953,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),,,,,,,
4954,Wild at Heart (1990),,,,,,,
4955,Witches The (1990),,,,,,,
4956,Witches of Eastwick The (1987),,,,,,,
4957,Nothing to Lose (1997),,,,,,,
4958,Follow the Fleet (1936),,,,,,,
4959,What's New Pussycat (1965),,,,,,,
4960,Swing Time (1936),,,,,,,
4961,Public Enemy The (1931),,,,,,,
4962,Life with Father (1947),,,,,,,
4963,National Velvet (1944),,,,,,,
4964,Jesus Christ Superstar (1973),,,,,,,
4965,Dark Victory (1939),,,,,,,
4966,Birdman of Alcatraz (1962),,,,,,,
4967,Aguirre: The Wrath of God (Aguirre der Zorn Gottes) (1972),,,,,,,
4968,Beauty and the Beast (La belle et la bête) (1946),,,,,,,
4969,Birth of a Nation The (1915),,,,,,,
4970,Juliet of the Spirits (Giulietta degli spiriti) (1965),,,,,,,
4971,Last Year at Marienbad (L'Année dernière à Marienbad) (1961),,,,,,,
4972,Macbeth (a.k.a. Tragedy of Macbeth The) (1971),,,,,,,
4973,Red River (1948),,,,,,,
4974,Woman Under the Influence A (1974),,,,,,,
4975,Stagecoach (1939),,,,,,,
4976,Shot in the Dark A (1964),,,,,,,
4977,Navigator The (1924),,,,,,,
4978,Court Jester The (1956),,,,,,,
4979,Bullitt (1968),,,,,,,
4980,Jezebel (1938),,,,,,,
4981,Hunchback of Notre Dame The (1939),,,,,,,
4982,42nd Street (1933),,,,,,,
4983,I'm No Angel (1933),,,,,,,
4984,That Touch of Mink (1962),,,,,,,
4985,Sweet Dreams (1985),,,,,,,
4986,Play It Again Sam (1972),,,,,,,
4987,Send Me No Flowers (1964),,,,,,,
4988,Pygmalion (1938),,,,,,,
4989,Passage to India A (1984),,,,,,,
4990,Black Orpheus (Orfeu Negro) (1959),,,,,,,
4991,Amarcord (1973),,,,,,,
4992,Hero (Ying xiong) (2002),,,,,,,
4993,Horse Feathers (1932),,,,,,,
4994,Front Page The (1974),,,,,,,
4995,Looking for Mr. Goodbar (1977),,,,,,,
4996,Rivers and Tides (2001),,,,,,,
4997,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),,,,,,,
4998,Doc Hollywood (1991),,,,,,,
4999,Dragnet (1987),,,,,,,
5000,1941 (1979),,,,,,,
5001,Foul Play (1978),,,,,,,
5002,Crime Story (Zhong an zu) (1993),,,,,,,
5003,Blind Beast (Môjuu) (1969),,,,,,,
5004,Ryan's Daughter (1970),,,,,,,
5005,Deep Red (Profondo rosso) (1975),,,,,,,
5006,Diabolique (Les diaboliques) (1955),,,,,,,
5007,Leprechaun (1993),,,,,,,
5008,Adam's Rib (1949),,,,,,,
5009,King of Hearts (1966),,,,,,,
5010,Naked Lunch (1991),,,,,,,
5011,Spring Forward (1999),,,,,,,
5012,Killing of a Chinese Bookie The (1976),,,,,,,
5013,Darling (1965),,,,,,,
5014,Summer Place A (1959),,,,,,,
5015,Night at the Opera A (1935),,,,,,,
5016,Shoot the Piano Player (Tirez sur le pianiste) (1960),,,,,,,
5017,Stolen Kisses (Baisers volés) (1968),,,,,,,
5018,Cooler The (2003),,,,,,,
5019,In America (2002),,,,,,,
5020,Honey (2003),,,,,,,
5021,Last Samurai The (2003),,,,,,,
5022,Big Fish (2003),,,,,,,
5023,Something's Gotta Give (2003),,,,,,,
5024,Stuck on You (2003),,,,,,,
5025,Girl with a Pearl Earring (2003),,,,,,,
5026,Statement The (2003),,,,,,,
5027,Lord of the Rings: The Return of the King The (2003),,,,,,,
5028,Mona Lisa Smile (2003),,,,,,,
5029,Calendar Girls (2003),,,,,,,
5030,Fog of War: Eleven Lessons from the Life of Robert S. McNamara The (2003),,,,,,,
5031,House of Sand and Fog (2003),,,,,,,
5032,Monster (2003),,,,,,,
5033,Cheaper by the Dozen (2003),,,,,,,
5034,Cold Mountain (2003),,,,,,,
5035,Paycheck (2003),,,,,,,
5036,Peter Pan (2003),,,,,,,
5037,Company The (2003),,,,,,,
5038,Aileen: Life and Death of a Serial Killer (2003),,,,,,,
5039,Distant (Uzak) (2002),,,,,,,
5040,Along Came Polly (2004),,,,,,,
5041,Osama (2003),,,,,,,
5042,Great Gatsby The (1974),,,,,,,
5043,Wuthering Heights (1992),,,,,,,
5044,Odds Against Tomorrow (1959),,,,,,,
5045,Lord Love a Duck (1966),,,,,,,
5046,Once Upon a Crime... (1992),,,,,,,
5047,Car 54 Where Are You? (1994),,,,,,,
5048,Jane Eyre (1970),,,,,,,
5049,Only the Strong (1993),,,,,,,
5050,Adventures of Ford Fairlane The (1990),,,,,,,
5051,Enforcer The (1951),,,,,,,
5052,Men The (1950),,,,,,,
5053,The Pick-up Artist (1987),,,,,,,
5054,Melvin Goes to Dinner (2003),,,,,,,
5055,Hells Angels on Wheels (1967),,,,,,,
5056,Mon Oncle (My Uncle) (1958),,,,,,,
5057,Where the Boys Are (1960),,,,,,,
5058,Dr. Jekyll and Mr. Hyde (1941),,,,,,,
5059,M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot Les) (1953),,,,,,,
5060,My Darling Clementine (1946),,,,,,,
5061,People Will Talk (1951),,,,,,,
5062,I Was a Male War Bride (1949),,,,,,,
5063,To Have and Have Not (1944),,,,,,,
5064,High Sierra (1941),,,,,,,
5065,Dark Passage (1947),,,,,,,
5066,They Drive by Night (1940),,,,,,,
5067,Reefer Madness (a.k.a. Tell Your Children) (1938),,,,,,,
5068,D.O.A. (1950),,,,,,,
5069,Cool World (1992),,,,,,,
5070,Strada La (1954),,,,,,,
5071,Ichi the Killer (Koroshiya 1) (2001),,,,,,,
5072,Boy and His Dog A (1975),,,,,,,
5073,Ashes and Diamonds (Popiól i diament) (1958),,,,,,,
5074,Intolerance: Love's Struggle Throughout the Ages (1916),,,,,,,
5075,Tormented (1960),,,,,,,
5076,Chitty Chitty Bang Bang (1968),,,,,,,
5077,Suriyothai (a.k.a. Legend of Suriyothai The) (2001),,,,,,,
5078,Out of Towners The (1970),,,,,,,
5079,The Butterfly Effect (2004),,,,,,,
5080,Win a Date with Tad Hamilton! (2004),,,,,,,
5081,Touching the Void (2003),,,,,,,
5082,Big Bounce The (2004),,,,,,,
5083,Perfect Score The (2004),,,,,,,
5084,Latter Days (2003),,,,,,,
5085,Miracle (2004),,,,,,,
5086,Dreamers The (2003),,,,,,,
5087,Lost Skeleton of Cadavra The (2002),,,,,,,
5088,Super Fly (Superfly) (1972),,,,,,,
5089,Hip Hop Witch Da (2000),,,,,,,
5090,Swing Shift (1984),,,,,,,
5091,Thirteen (2003),,,,,,,
5092,50 First Dates (2004),,,,,,,
5093,Welcome to Mooseport (2004),,,,,,,
5094,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),,,,,,,
5095,Vanishing Point (1971),,,,,,,
5096,Thief of Bagdad The (1924),,,,,,,
5097,The Diary of Anne Frank (1959),,,,,,,
5098,Black Widow (1987),,,,,,,
5099,Flesh & Blood (1985),,,,,,,
5100,King Solomon's Mines (1985),,,,,,,
5101,Black Pirate The (1926),,,,,,,
5102,Goodbye Mr. Chips (1939),,,,,,,
5103,Follow Me Boys! (1966),,,,,,,
5104,Against the Ropes (2004),,,,,,,
5105,Confessions of a Teenage Drama Queen (2004),,,,,,,
5106,EuroTrip (2004),,,,,,,
5107,Passion of the Christ The (2004),,,,,,,
5108,Club Dread (2004),,,,,,,
5109,Dirty Dancing: Havana Nights (2004),,,,,,,
5110,Good bye Lenin! (2003),,,,,,,
5111,Hidalgo (2004),,,,,,,
5112,Starsky & Hutch (2004),,,,,,,
5113,Persona (1966),,,,,,,
5114,Front The (1976),,,,,,,
5115,Pickup on South Street (1953),,,,,,,
5116,Just One of the Guys (1985),,,,,,,
5117,Wisconsin Death Trip (1999),,,,,,,
5118,Girl Next Door The (2004),,,,,,,
5119,Secret Window (2004),,,,,,,
5120,Spartan (2004),,,,,,,
5121,Broken Wings (Knafayim Shvurot) (2002),,,,,,,
5122,Wilbur Wants to Kill Himself (2002),,,,,,,
5123,Mad Dog and Glory (1993),,,,,,,
5124,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996),,,,,,,
5125,Peyton Place (1957),,,,,,,
5126,Searching for Debra Winger (2002),,,,,,,
5127,Dawn of the Dead (2004),,,,,,,
5128,Eternal Sunshine of the Spotless Mind (2004),,,,,,,
5129,Taking Lives (2004),,,,,,,
5130,Jersey Girl (2004),,,,,,,
5131,Ladykillers The (2004),,,,,,,
5132,Scooby-Doo 2: Monsters Unleashed (2004),,,,,,,
5133,Dogville (2003),,,,,,,
5134,Ned Kelly (2003),,,,,,,
5135,Hellboy (2004),,,,,,,
5136,Home on the Range (2004),,,,,,,
5137,Prince & Me The (2004),,,,,,,
5138,Walking Tall (2004),,,,,,,
5139,The Alamo (2004),,,,,,,
5140,Ella Enchanted (2004),,,,,,,
5141,Whole Ten Yards The (2004),,,,,,,
5142,I'm Not Scared (Io non ho paura) (2003),,,,,,,
5143,Ten Commandments The (1956),,,,,,,
5144,Dawn of the Dead (1978),,,,,,,
5145,Those Magnificent Men in Their Flying Machines (1965),,,,,,,
5146,Cheaper by the Dozen (1950),,,,,,,
5147,Scenes From a Marriage (Scener ur ett äktenskap) (1973),,,,,,,
5148,Africa Screams (1949),,,,,,,
5149,Munchies (1987),,,,,,,
5150,Late Show The (1977),,,,,,,
5151,After Hours (1985),,,,,,,
5152,Connie and Carla (2004),,,,,,,
5153,Kill Bill: Vol. 2 (2004),,,,,,,
5154,Punisher The (2004),,,,,,,
5155,13 Going on 30 (2004),,,,,,,
5156,Man on Fire (2004),,,,,,,
5157,Envy (2004),,,,,,,
5158,Godsend (2004),,,,,,,
5159,Laws of Attraction (2004),,,,,,,
5160,Mean Girls (2004),,,,,,,
5161,New York Minute (2004),,,,,,,
5162,Van Helsing (2004),,,,,,,
5163,Valentin (Valentín) (2002),,,,,,,
5164,Troy (2004),,,,,,,
5165,Carandiru (2003),,,,,,,
5166,Coffee and Cigarettes (2003),,,,,,,
5167,Swimming to Cambodia (1987),,,,,,,
5168,Enemy Mine (1985),,,,,,,
5169,Enter the Dragon (1973),,,,,,,
5170,Gimme Shelter (1970),,,,,,,
5171,Henry & June (1990),,,,,,,
5172,Martin (1977),,,,,,,
5173,Three Faces of Eve The (1957),,,,,,,
5174,Band of Brothers (2001),,,,,,,
5175,Kingdom The (Riget) (1994),,,,,,,
5176,100 Girls (2000),,,,,,,
5177,Fail-Safe (1964),,,,,,,
5178,Kwaidan (Kaidan) (1964),,,,,,,
5179,28 Up (1985),,,,,,,
5180,You Only Live Twice (1967),,,,,,,
5181,Octopussy (1983),,,,,,,
5182,Blue Gardenia The (1953),,,,,,,
5183,Wit (2001),,,,,,,
5184,Never Say Never Again (1983),,,,,,,
5185,Maborosi (Maboroshi no hikari) (1995),,,,,,,
5186,Magic Flute The (Trollflöjten) (1975),,,,,,,
5187,Pride and Prejudice (1940),,,,,,,
5188,In This Our Life (1942),,,,,,,
5189,Woman of the Year (1942),,,,,,,
5190,Summertime (1955),,,,,,,
5191,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977),,,,,,,
5192,Samouraï Le (Godson The) (1967),,,,,,,
5193,White Palace (1990),,,,,,,
5194,Oklahoma! (1955),,,,,,,
5195,Desert Hearts (1985),,,,,,,
5196,Body Double (1984),,,,,,,
5197,Miracle Worker The (1962),,,,,,,
5198,Monster in a Box (1992),,,,,,,
5199,School Ties (1992),,,,,,,
5200,Girl (1998),,,,,,,
5201,Just Write (1997),,,,,,,
5202,Raising Cain (1992),,,,,,,
5203,Babylon 5: In the Beginning (1998),,,,,,,
5204,Witchfinder General (Conquerer Worm The) (1968),,,,,,,
5205,Pride and Prejudice (1995),,,,,,,
5206,Prince and the Showgirl The (1957),,,,,,,
5207,China Syndrome The (1979),,,,,,,
5208,Wages of Fear The (Salaire de la peur Le) (1953),,,,,,,
5209,Look Who's Talking Too (1990),,,,,,,
5210,Bells of St. Mary's The (1945),,,,,,,
5211,Pat and Mike (1952),,,,,,,
5212,Animal Crackers (1930),,,,,,,
5213,Bedazzled (1967),,,,,,,
5214,Cat People (1942),,,,,,,
5215,Camelot (1967),,,,,,,
5216,Four Musketeers The (1974),,,,,,,
5217,Postman Always Rings Twice The (1946),,,,,,,
5218,That's The Way I Like It (a.k.a. Forever Fever) (1998),,,,,,,
5219,Explorers (1985),,,,,,,
5220,Pierrot le fou (1965),,,,,,,
5221,Tuesdays with Morrie (1999),,,,,,,
5222,Jason and the Argonauts (1963),,,,,,,
5223,Nostalghia (1983),,,,,,,
5224,Tinker Tailor Soldier Spy (1979),,,,,,,
5225,Driller Killer The (1979),,,,,,,
5226,Throne of Blood (Kumonosu jô) (1957),,,,,,,
5227,Best of Youth The (La meglio gioventù) (2003),,,,,,,
5228,Zorba the Greek (Alexis Zorbas) (1964),,,,,,,
5229,Bang Bang You're Dead (2002),,,,,,,
5230,My Side of the Mountain (1969),,,,,,,
5231,Sniper (1993),,,,,,,
5232,Genghis Blues (1999),,,,,,,
5233,To Hell and Back (1955),,,,,,,
5234,"11'09""01 - September 11 (2002)",,,,,,,
5235,Bon Voyage Charlie Brown (and Don't Come Back!) (1980),,,,,,,
5236,Internal Affairs (1990),,,,,,,
5237,Parallax View The (1974),,,,,,,
5238,Warriors The (1979),,,,,,,
